Date_Time,Temp_C,Humidity_%,Wind_Speed_kmh,Pressure_hPa,US_AQI,PM2.5_ugm3,PM10_ugm3,NO2_ugm3,CO_ugm3,SO2_ugm3,O3_ugm3
2025-12-03T01:00,18.6,37,9.1,1015.1,112,37.0,38.1,53.8,465.0,22.7,43.0
2025-12-03T02:00,17.6,41,10.0,1015.0,113,32.0,32.9,36.6,461.0,16.3,55.0
2025-12-03T03:00,17.0,43,10.0,1014.9,113,27.9,29.0,24.0,394.0,13.2,64.0
2025-12-03T04:00,16.8,43,9.6,1015.3,112,24.3,25.5,14.6,351.0,12.0,71.0
2025-12-03T05:00,16.6,41,9.7,1015.5,112,23.6,24.7,12.8,406.0,11.8,64.0
2025-12-03T06:00,16.1,42,10.0,1016.0,111,22.2,23.4,21.5,657.0,12.7,56.0
2025-12-03T07:00,15.9,42,9.5,1017.0,110,24.3,25.6,33.2,1006.0,14.0,46.0
2025-12-03T08:00,16.1,40,9.8,1017.8,108,28.3,29.5,39.1,1226.0,15.2,46.0
2025-12-03T09:00,18.0,36,8.7,1018.4,106,31.2,32.0,33.8,1207.0,16.2,67.0
2025-12-03T10:00,21.0,29,6.5,1018.9,106,26.1,27.6,22.8,1059.0,17.1,98.0
2025-12-03T11:00,24.1,22,6.9,1018.7,105,21.8,24.0,13.7,887.0,17.5,123.0
2025-12-03T12:00,26.1,16,9.4,1017.7,104,19.2,21.6,9.3,688.0,17.0,135.0
2025-12-03T13:00,27.1,13,9.6,1016.6,103,18.0,20.4,6.8,464.0,16.0,140.0
2025-12-03T14:00,27.5,12,10.1,1015.8,101,17.5,19.6,6.0,335.0,15.2,142.0
2025-12-03T15:00,27.5,12,10.3,1015.3,100,17.0,19.0,6.9,373.0,14.8,140.0
2025-12-03T16:00,27.0,12,11.0,1015.4,99,16.9,18.7,9.5,505.0,14.7,135.0
2025-12-03T17:00,26.2,13,10.8,1015.4,97,18.6,20.2,12.9,627.0,14.7,124.0
2025-12-03T18:00,25.1,14,11.0,1016.0,97,25.6,26.7,18.6,719.0,14.6,109.0
2025-12-03T19:00,24.0,16,11.8,1016.7,94,27.6,28.6,26.2,800.0,14.5,89.0
2025-12-03T20:00,22.5,20,11.8,1017.4,91,27.5,28.6,30.9,829.0,14.4,74.0
2025-12-03T21:00,21.1,23,12.0,1017.8,88,28.3,29.6,30.0,770.0,14.4,68.0
2025-12-03T22:00,20.4,27,12.0,1018.0,85,29.4,30.9,26.0,658.0,14.5,68.0
2025-12-03T23:00,19.7,30,12.3,1018.3,81,29.8,31.3,21.7,555.0,14.4,69.0
2025-12-04T00:00,19.3,31,11.9,1017.9,79,29.4,31.1,17.5,475.0,13.9,73.0
2025-12-04T01:00,19.0,32,11.6,1017.7,78,28.8,30.5,13.0,404.0,13.3,78.0
2025-12-04T02:00,18.6,32,11.1,1017.6,77,28.5,30.2,9.5,356.0,13.0,83.0
2025-12-04T03:00,18.2,33,10.9,1017.1,77,28.2,29.9,7.0,321.0,13.3,86.0
2025-12-04T04:00,17.9,33,11.0,1017.4,77,28.0,29.6,5.5,310.0,13.9,87.0
2025-12-04T05:00,17.9,33,10.6,1017.5,77,28.1,29.6,6.9,370.0,14.5,84.0
2025-12-04T06:00,17.6,33,10.6,1017.8,78,28.4,29.8,12.8,578.0,15.9,78.0
2025-12-04T07:00,17.5,33,10.7,1018.6,78,30.4,31.5,20.8,857.0,17.8,70.0
2025-12-04T08:00,18.0,33,11.3,1019.1,79,32.6,33.6,25.1,1023.0,19.4,69.0
2025-12-04T09:00,20.0,29,10.3,1019.7,79,33.1,33.9,22.2,974.0,20.6,80.0
2025-12-04T10:00,22.8,25,9.0,1019.9,79,30.0,30.9,15.6,812.0,21.4,97.0
2025-12-04T11:00,25.2,22,9.6,1019.6,80,24.8,25.4,10.2,665.0,21.7,113.0
2025-12-04T12:00,26.8,19,10.8,1018.7,80,21.5,21.9,7.4,554.0,20.9,125.0
2025-12-04T13:00,27.5,19,9.0,1017.9,80,20.4,20.8,5.7,457.0,19.4,135.0
2025-12-04T14:00,27.9,18,6.6,1017.0,80,20.3,20.7,5.4,436.0,18.4,140.0
2025-12-04T15:00,27.9,18,5.3,1016.2,81,20.4,20.8,5.9,529.0,18.4,140.0
2025-12-04T16:00,27.6,18,5.8,1015.9,81,20.3,20.7,7.9,697.0,18.9,135.0
2025-12-04T17:00,27.0,19,6.1,1016.0,81,15.6,15.7,13.8,883.0,21.4,124.0
2025-12-04T18:00,25.9,22,6.1,1016.5,81,27.5,27.6,29.0,1120.0,20.7,99.0
2025-12-04T19:00,24.9,23,5.7,1017.0,82,30.5,30.5,49.4,1376.0,19.6,64.0
2025-12-04T20:00,23.6,25,4.6,1017.7,81,27.4,27.4,61.1,1495.0,18.3,41.0
2025-12-04T21:00,22.5,27,4.9,1018.0,81,24.3,24.3,55.6,1371.0,16.6,42.0
2025-12-04T22:00,21.5,29,6.2,1018.2,81,22.3,22.3,41.3,1110.0,14.8,54.0
2025-12-04T23:00,20.5,31,7.3,1018.4,80,21.4,21.5,29.2,881.0,13.3,64.0
2025-12-05T00:00,19.4,33,8.0,1018.2,80,20.9,21.0,23.2,741.0,12.5,66.0
2025-12-05T01:00,18.6,35,8.0,1018.2,79,20.0,20.1,19.3,632.0,12.1,66.0
2025-12-05T02:00,18.0,36,8.1,1017.9,78,19.0,19.2,16.5,547.0,11.9,65.0
2025-12-05T03:00,17.2,38,8.5,1017.5,77,18.2,18.3,13.7,447.0,11.7,64.0
2025-12-05T04:00,16.6,40,8.0,1017.7,76,17.4,17.6,12.0,372.0,11.7,61.0
2025-12-05T05:00,16.1,43,7.1,1017.6,75,17.6,17.7,14.5,432.0,11.5,53.0
2025-12-05T06:00,15.5,46,7.3,1018.2,74,18.4,18.5,24.6,762.0,12.8,40.0
2025-12-05T07:00,15.1,47,8.1,1018.9,74,23.4,23.6,38.1,1227.0,14.7,24.0
2025-12-05T08:00,15.6,45,8.0,1019.3,73,31.3,31.4,45.2,1540.0,17.4,21.0
2025-12-05T09:00,18.1,38,6.9,1019.8,73,30.3,30.4,39.9,1570.0,21.6,45.0
2025-12-05T10:00,21.6,29,6.1,1020.4,73,26.3,26.5,28.2,1447.0,26.5,82.0
2025-12-05T11:00,25.0,22,4.3,1020.1,72,17.8,18.0,18.3,1275.0,29.7,113.0
2025-12-05T12:00,26.6,19,4.4,1019.4,72,18.5,18.7,12.9,1019.0,29.9,131.0
2025-12-05T13:00,27.6,17,4.2,1018.4,71,18.7,19.0,9.4,713.0,28.3,143.0
2025-12-05T14:00,28.1,16,3.1,1017.4,71,18.0,18.4,7.9,562.0,26.4,149.0
2025-12-05T15:00,28.2,16,2.8,1016.6,71,17.0,17.4,6.9,659.0,24.3,150.0
2025-12-05T16:00,28.1,17,3.1,1016.4,71,16.0,16.4,7.9,911.0,21.9,144.0
2025-12-05T17:00,26.9,26,5.0,1016.6,70,15.9,16.2,15.8,1241.0,21.1,126.0
2025-12-05T18:00,24.8,40,8.1,1017.3,87,30.4,30.6,33.9,1769.0,19.9,98.0
2025-12-05T19:00,23.7,42,7.9,1017.8,91,36.4,36.6,58.3,2375.0,18.3,59.0
2025-12-05T20:00,23.2,42,5.0,1018.5,79,28.4,28.5,71.9,2623.0,16.6,34.0
2025-12-05T21:00,22.5,38,6.4,1018.9,71,23.9,23.9,64.6,2190.0,14.9,35.0
2025-12-05T22:00,22.2,30,9.2,1019.1,71,22.7,22.8,46.6,1398.0,13.1,50.0
2025-12-05T23:00,21.2,32,9.8,1019.2,71,22.6,22.7,31.2,780.0,11.8,62.0
2025-12-06T00:00,20.6,33,10.9,1018.6,71,22.3,22.4,23.5,563.0,11.1,65.0
2025-12-06T01:00,20.2,35,10.4,1018.4,71,21.1,21.2,18.4,519.0,10.8,66.0
2025-12-06T02:00,20.0,36,10.3,1018.1,72,19.4,19.6,14.6,495.0,10.7,67.0
2025-12-06T03:00,19.9,37,9.7,1017.7,72,17.6,17.8,11.0,412.0,10.5,69.0
2025-12-06T04:00,19.4,38,9.3,1017.8,72,16.2,16.4,8.7,348.0,10.4,72.0
2025-12-06T05:00,19.0,39,9.3,1018.3,71,16.4,16.5,10.2,391.0,10.6,68.0
2025-12-06T06:00,18.3,39,9.4,1018.7,71,16.4,16.5,17.2,648.0,11.5,62.0
2025-12-06T07:00,17.9,40,9.7,1019.4,71,19.0,19.2,26.7,1011.0,12.9,54.0
2025-12-06T08:00,18.1,37,10.4,1020.0,71,22.8,23.1,32.3,1239.0,14.0,52.0
2025-12-06T09:00,20.0,32,10.7,1020.4,70,26.2,26.4,30.5,1210.0,14.7,60.0
2025-12-06T10:00,23.0,26,9.5,1020.3,70,24.7,24.9,24.7,1046.0,15.1,74.0
2025-12-06T11:00,25.4,22,8.6,1020.2,70,21.4,21.7,19.1,873.0,15.8,89.0
2025-12-06T12:00,26.5,19,10.5,1019.4,70,16.9,17.1,14.1,704.0,17.1,105.0
2025-12-06T13:00,27.6,18,11.9,1018.4,70,17.4,17.5,9.2,527.0,18.5,120.0
2025-12-06T14:00,28.0,18,11.4,1017.7,70,18.6,18.7,7.0,428.0,19.4,130.0
2025-12-06T15:00,28.0,19,10.3,1017.1,70,19.2,19.4,9.4,460.0,19.2,129.0
2025-12-06T16:00,27.8,19,9.7,1016.8,70,19.6,19.8,14.5,571.0,18.4,122.0
2025-12-06T17:00,27.5,19,9.2,1016.7,70,30.5,30.7,22.3,690.0,19.9,109.0
2025-12-06T18:00,26.2,20,9.4,1016.9,71,38.4,38.6,28.4,822.0,18.8,95.0
2025-12-06T19:00,25.3,21,10.4,1017.5,72,39.8,40.0,36.5,962.0,17.4,76.0
2025-12-06T20:00,23.9,23,11.1,1017.7,72,38.3,38.5,40.6,1022.0,16.1,63.0
2025-12-06T21:00,22.5,26,10.5,1018.0,73,37.7,38.0,37.0,939.0,15.4,61.0
2025-12-06T22:00,21.6,28,10.2,1018.3,75,38.9,39.1,29.4,775.0,14.9,64.0
2025-12-06T23:00,20.8,29,10.0,1018.4,76,41.2,41.6,22.8,632.0,14.4,66.0
2025-12-07T00:00,20.3,29,9.8,1018.2,78,43.3,43.8,19.2,544.0,13.8,65.0
2025-12-07T01:00,19.9,29,9.7,1018.0,80,45.1,45.4,16.7,476.0,13.1,64.0
2025-12-07T02:00,19.5,30,9.1,1017.9,82,46.2,46.7,14.6,429.0,12.7,63.0
2025-12-07T03:00,19.0,32,9.1,1018.0,84,46.9,47.5,12.0,378.0,12.5,63.0
2025-12-07T04:00,18.7,33,9.2,1018.1,87,47.3,47.8,9.9,347.0,12.6,64.0
2025-12-07T05:00,18.4,33,9.2,1018.1,89,47.3,47.8,11.6,410.0,12.9,59.0
2025-12-07T06:00,17.7,34,9.1,1018.3,92,47.8,48.4,19.4,656.0,14.0,51.0
2025-12-07T07:00,17.0,37,9.4,1018.8,95,51.0,51.6,30.0,996.0,15.5,41.0
2025-12-07T08:00,17.2,37,9.3,1019.6,98,56.0,56.6,35.9,1229.0,17.0,40.0
2025-12-07T09:00,19.0,33,7.8,1019.9,101,59.4,59.8,33.0,1269.0,18.2,55.0
2025-12-07T10:00,22.0,28,6.0,1020.0,104,57.4,58.0,25.4,1203.0,19.4,78.0
2025-12-07T11:00,25.0,22,5.5,1019.9,108,52.6,53.2,18.6,1091.0,20.5,99.0
2025-12-07T12:00,27.0,17,4.4,1019.1,111,39.5,39.8,13.4,901.0,21.5,114.0
2025-12-07T13:00,28.0,17,2.9,1017.7,113,31.4,31.7,8.9,666.0,22.4,126.0
2025-12-07T14:00,28.5,17,1.3,1016.8,115,28.6,28.9,7.6,538.0,23.5,133.0
2025-12-07T15:00,28.6,17,2.4,1016.2,116,27.9,28.1,9.1,603.0,24.8,134.0
2025-12-07T16:00,28.4,17,3.6,1016.0,117,28.1,28.2,13.8,776.0,26.2,130.0
2025-12-07T17:00,27.1,26,6.7,1015.9,118,20.7,20.7,22.7,958.0,27.7,120.0
2025-12-07T18:00,25.3,27,9.0,1016.4,117,44.1,44.1,46.1,1132.0,31.9,90.0
2025-12-07T19:00,24.1,29,8.8,1017.0,117,57.9,58.0,77.9,1315.0,37.4,48.0
2025-12-07T20:00,23.4,31,7.5,1017.4,119,64.3,64.3,98.8,1462.0,39.8,18.0
2025-12-07T21:00,22.9,31,7.0,1017.7,122,59.5,59.5,99.1,1584.0,36.5,10.0
2025-12-07T22:00,22.0,32,7.6,1017.8,124,49.9,49.9,88.4,1670.0,30.1,14.0
2025-12-07T23:00,20.8,33,7.1,1018.0,125,42.4,42.4,76.6,1641.0,24.3,19.0
2025-12-08T00:00,19.9,34,7.0,1017.7,125,39.2,39.2,66.2,1413.0,20.3,23.0
2025-12-08T01:00,19.0,36,7.9,1017.8,125,38.1,38.1,54.6,1071.0,16.9,29.0
2025-12-08T02:00,18.2,38,8.1,1017.4,124,37.5,37.6,43.6,788.0,14.4,35.0
2025-12-08T03:00,17.6,40,8.3,1017.5,123,36.6,36.7,32.2,599.0,13.1,42.0
2025-12-08T04:00,17.4,41,8.0,1017.5,122,35.5,35.7,21.5,469.0,12.8,49.0
2025-12-08T05:00,17.0,42,8.7,1017.6,121,34.2,34.3,14.6,469.0,12.6,53.0
2025-12-08T06:00,16.6,42,9.7,1018.0,120,34.3,34.6,22.3,702.0,13.8,44.0
2025-12-08T07:00,16.4,43,9.4,1018.9,118,37.7,38.1,32.6,1066.0,15.6,32.0
2025-12-08T08:00,16.6,42,8.9,1019.5,117,43.4,43.7,38.5,1322.0,17.1,31.0
2025-12-08T09:00,18.4,37,7.9,1020.5,115,43.9,44.4,36.2,1377.0,18.3,49.0
2025-12-08T10:00,21.4,30,5.7,1020.8,114,43.3,43.9,29.6,1324.0,19.4,77.0
2025-12-08T11:00,24.9,23,5.2,1020.2,112,33.6,34.6,22.9,1208.0,19.9,102.0
2025-12-08T12:00,27.4,20,4.8,1019.2,110,21.7,22.3,16.5,980.0,19.6,120.0
2025-12-08T13:00,28.9,17,3.8,1018.1,109,17.7,18.2,10.0,689.0,18.9,135.0
2025-12-08T14:00,29.5,15,3.2,1017.2,107,16.3,16.8,6.8,518.0,18.1,142.0
2025-12-08T15:00,29.8,14,4.4,1016.9,106,15.5,15.9,8.4,574.0,17.4,139.0
2025-12-08T16:00,29.5,13,3.1,1016.9,105,15.5,16.0,13.4,750.0,16.7,127.0
2025-12-08T17:00,28.4,16,2.0,1017.3,103,16.6,16.7,21.6,916.0,18.5,114.0
2025-12-08T18:00,26.9,22,2.1,1017.6,103,26.8,26.9,35.0,1053.0,18.2,92.0
2025-12-08T19:00,26.5,19,6.6,1018.1,101,29.5,29.5,53.0,1179.0,17.8,63.0
2025-12-08T20:00,25.6,20,9.9,1018.4,98,25.4,25.5,62.5,1215.0,17.2,44.0
2025-12-08T21:00,23.7,27,10.1,1018.6,95,24.4,24.6,55.6,1095.0,16.3,45.0
2025-12-08T22:00,22.5,30,10.1,1018.5,92,25.1,25.4,40.3,885.0,15.2,57.0
2025-12-08T23:00,21.5,33,9.8,1018.5,90,26.4,27.0,27.5,699.0,14.2,66.0
2025-12-09T00:00,20.8,34,10.4,1018.1,88,27.3,28.1,21.5,577.0,13.1,67.0
2025-12-09T01:00,20.4,35,10.3,1017.5,87,27.1,28.2,18.0,479.0,12.1,66.0
2025-12-09T02:00,20.0,35,9.6,1017.4,86,26.3,27.6,15.4,405.0,11.4,65.0
2025-12-09T03:00,19.6,36,9.1,1017.2,85,25.2,26.9,12.4,322.0,11.1,66.0
2025-12-09T04:00,18.6,38,8.8,1017.3,84,24.2,26.1,10.3,263.0,11.1,67.0
2025-12-09T05:00,17.8,38,9.2,1017.5,83,23.3,25.1,12.3,322.0,11.3,60.0
2025-12-09T06:00,17.5,38,9.0,1017.8,82,23.3,25.3,20.1,599.0,12.6,50.0
2025-12-09T07:00,17.1,39,8.1,1018.4,81,25.9,28.2,30.8,994.0,14.4,37.0
2025-12-09T08:00,17.1,39,7.6,1018.8,80,31.5,34.0,37.7,1309.0,16.5,35.0
2025-12-09T09:00,19.0,36,5.7,1019.4,79,36.8,38.9,37.9,1497.0,18.5,51.0
2025-12-09T10:00,21.9,30,3.1,1020.0,78,38.4,41.1,34.3,1603.0,20.8,78.0
2025-12-09T11:00,25.5,24,1.4,1019.7,78,31.1,35.4,29.4,1567.0,23.4,102.0
2025-12-09T12:00,27.8,19,1.3,1019.0,78,23.5,26.7,22.2,1253.0,27.0,122.0
2025-12-09T13:00,29.0,16,0.7,1018.0,78,18.6,20.4,13.6,797.0,31.0,140.0
2025-12-09T14:00,29.5,15,3.1,1017.0,78,16.8,18.3,9.0,536.0,33.7,150.0
2025-12-09T15:00,29.5,18,6.5,1016.3,78,16.2,17.6,9.6,633.0,34.3,150.0
2025-12-09T16:00,28.5,29,8.6,1016.2,78,16.5,17.8,14.2,926.0,33.5,142.0
2025-12-09T17:00,27.0,36,7.7,1016.2,78,12.8,12.8,18.7,1269.0,36.2,138.0
2025-12-09T18:00,25.8,38,6.0,1016.6,84,27.5,27.5,39.9,1661.0,34.3,103.0
2025-12-09T19:00,24.9,35,6.2,1017.3,89,32.0,32.0,68.8,2102.0,31.7,55.0
2025-12-09T20:00,23.5,36,6.0,1017.7,79,34.0,34.1,88.7,2449.0,30.4,19.0
2025-12-09T21:00,22.6,36,3.8,1017.6,79,37.8,38.0,90.9,2685.0,32.4,8.0
2025-12-09T22:00,22.0,37,3.8,1017.5,80,43.3,43.5,84.1,2828.0,35.6,10.0
2025-12-09T23:00,20.5,43,3.3,1017.7,82,47.6,47.8,76.8,2784.0,36.2,13.0
2025-12-10T00:00,20.8,38,3.9,1017.6,84,46.4,46.7,71.7,2450.0,31.5,12.0
2025-12-10T01:00,20.0,36,4.6,1017.4,85,44.7,45.2,66.1,1930.0,24.2,12.0
2025-12-10T02:00,18.5,36,6.4,1017.4,87,40.4,40.9,61.3,1440.0,18.2,12.0
2025-12-10T03:00,17.5,37,6.4,1017.0,88,35.3,35.5,57.7,971.0,14.9,11.0
2025-12-10T04:00,16.9,38,6.3,1017.0,89,30.6,30.7,54.9,534.0,13.0,11.0
2025-12-10T05:00,16.2,42,4.9,1017.1,90,23.6,23.7,53.9,373.0,14.6,11.0
2025-12-10T06:00,15.1,46,5.9,1017.5,90,23.3,23.4,51.4,726.0,14.5,6.0
2025-12-10T07:00,14.2,48,6.7,1018.1,90,28.9,29.0,47.9,1355.0,14.8,2.0
2025-12-10T08:00,14.9,46,7.0,1018.8,90,41.7,41.9,44.5,1801.0,18.7,8.0
2025-12-10T09:00,18.2,35,5.0,1019.1,91,39.9,40.0,42.3,1876.0,29.5,35.0
2025-12-10T10:00,22.2,28,4.2,1019.1,91,28.8,28.8,40.1,1766.0,43.9,74.0
2025-12-10T11:00,25.4,25,1.0,1018.9,90,21.8,21.9,36.1,1572.0,54.5,107.0
2025-12-10T12:00,27.4,22,2.3,1018.1,89,20.9,21.0,27.4,1262.0,58.2,131.0
2025-12-10T13:00,28.2,21,6.2,1017.4,89,18.6,18.7,16.9,868.0,58.2,150.0
2025-12-10T14:00,28.2,25,9.1,1016.6,89,17.9,18.0,10.5,584.0,56.2,160.0
2025-12-10T15:00,27.9,27,9.8,1016.2,89,17.9,18.0,10.0,475.0,52.1,158.0
2025-12-10T16:00,27.5,26,9.7,1016.4,89,17.3,17.4,13.8,476.0,46.0,147.0
2025-12-10T17:00,26.0,38,7.8,1016.2,89,14.6,14.8,19.4,586.0,34.5,128.0
2025-12-10T18:00,24.2,54,7.2,1016.4,91,22.8,22.9,38.4,882.0,32.5,95.0
2025-12-10T19:00,23.1,63,6.0,1017.1,95,29.5,29.7,64.6,1288.0,29.7,50.0
2025-12-10T20:00,22.4,67,5.6,1017.3,89,34.0,34.6,83.9,1573.0,27.8,16.0
2025-12-10T21:00,21.8,71,5.6,1017.7,89,37.5,38.6,90.6,1645.0,28.0,4.0
2025-12-10T22:00,21.3,75,4.7,1017.7,89,39.0,40.4,90.5,1597.0,29.1,4.0
2025-12-10T23:00,19.6,82,2.7,1017.8,89,39.1,40.9,86.4,1476.0,28.9,8.0
2025-12-11T00:00,19.0,81,4.7,1017.4,88,36.6,38.8,77.9,1252.0,26.2,14.0
2025-12-11T01:00,17.8,86,5.4,1017.2,87,31.8,34.2,65.5,954.0,22.2,24.0
2025-12-11T02:00,17.2,86,4.7,1016.8,86,26.4,29.0,53.6,718.0,18.9,33.0
2025-12-11T03:00,16.9,85,4.5,1016.1,85,21.9,24.7,41.6,511.0,16.6,41.0
2025-12-11T04:00,16.5,86,4.5,1016.0,83,18.9,21.8,30.0,364.0,15.0,48.0
2025-12-11T05:00,15.4,86,2.7,1015.9,82,22.4,25.9,31.8,510.0,17.4,44.0
2025-12-11T06:00,15.3,85,2.7,1016.2,82,22.6,26.3,40.5,1291.0,19.7,32.0
2025-12-11T07:00,15.0,85,3.1,1016.7,82,28.3,32.1,51.9,2363.0,23.0,18.0
2025-12-11T08:00,15.6,82,2.9,1017.3,82,41.6,45.3,56.7,2932.0,26.2,17.0
2025-12-11T09:00,18.4,76,1.8,1017.9,82,49.9,52.5,48.8,2500.0,29.0,43.0
2025-12-11T10:00,21.6,70,1.3,1018.4,83,25.4,30.6,34.2,1564.0,31.7,83.0
2025-12-11T11:00,23.8,69,3.8,1017.9,83,21.7,27.7,22.0,818.0,33.8,116.0
2025-12-11T12:00,25.2,62,5.4,1016.9,83,17.9,23.9,15.1,540.0,35.1,134.0
2025-12-11T13:00,26.0,57,7.3,1016.0,82,16.5,22.3,10.6,452.0,35.7,145.0
2025-12-11T14:00,26.1,56,9.2,1015.0,82,16.4,22.1,8.5,413.0,35.5,149.0
2025-12-11T15:00,26.0,56,10.2,1014.8,82,15.5,20.8,7.9,352.0,34.2,144.0
2025-12-11T16:00,25.5,56,9.3,1014.9,82,14.6,19.7,9.7,339.0,32.2,132.0
2025-12-11T17:00,24.8,62,8.2,1014.7,82,10.9,12.1,15.4,443.0,28.8,111.0
2025-12-11T18:00,23.7,69,7.6,1015.2,82,18.9,20.1,31.9,762.0,27.1,84.0
2025-12-11T19:00,22.9,74,7.1,1015.7,82,24.4,26.0,54.7,1198.0,24.9,46.0
2025-12-11T20:00,22.2,80,6.0,1015.9,81,26.7,28.3,71.7,1530.0,23.6,18.0
2025-12-11T21:00,21.7,84,5.2,1016.2,80,29.9,31.8,77.4,1687.0,24.6,8.0
2025-12-11T22:00,21.2,87,4.7,1016.1,79,35.0,37.3,77.4,1740.0,26.6,6.0
2025-12-11T23:00,19.6,90,3.3,1016.3,79,39.7,42.3,75.7,1683.0,27.3,7.0
2025-12-12T00:00,19.4,90,4.0,1016.1,79,40.9,43.9,74.5,1464.0,25.6,7.0
2025-12-12T01:00,18.6,92,3.8,1015.6,79,37.8,41.0,71.6,1134.0,22.6,9.0
2025-12-12T02:00,18.0,93,4.2,1015.3,80,32.2,35.7,65.4,845.0,19.7,13.0
2025-12-12T03:00,17.2,94,4.9,1014.9,80,28.5,32.6,51.9,607.0,16.8,23.0
2025-12-12T04:00,16.6,95,5.8,1014.6,81,27.1,32.2,34.9,410.0,14.0,35.0
2025-12-12T05:00,15.1,99,5.8,1014.9,82,34.1,36.9,32.5,367.0,13.4,33.0
2025-12-12T06:00,15.3,99,5.6,1015.0,83,30.7,33.3,35.3,616.0,13.7,28.0
2025-12-12T07:00,15.4,99,4.5,1015.6,83,35.5,38.3,39.0,1019.0,14.2,23.0
2025-12-12T08:00,15.8,97,3.8,1015.8,84,37.1,40.4,39.8,1284.0,15.7,26.0
2025-12-12T09:00,16.3,99,3.2,1016.5,84,38.1,41.0,35.4,1277.0,19.1,45.0
2025-12-12T10:00,18.0,92,2.3,1016.9,83,26.8,30.4,28.1,1130.0,23.5,72.0
2025-12-12T11:00,21.2,82,3.3,1016.6,83,23.5,27.9,21.4,950.0,26.9,96.0
2025-12-12T12:00,23.6,71,5.8,1015.8,83,21.9,26.7,16.0,732.0,28.7,114.0
2025-12-12T13:00,24.8,63,8.5,1014.8,83,19.2,24.1,11.2,480.0,29.6,128.0
2025-12-12T14:00,25.2,59,9.5,1014.0,83,16.9,21.1,8.5,309.0,29.6,134.0
2025-12-12T15:00,25.4,57,10.4,1013.5,84,14.8,18.2,7.1,251.0,28.6,130.0
2025-12-12T16:00,25.1,54,11.1,1013.4,83,12.6,15.5,7.8,274.0,26.8,119.0
2025-12-12T17:00,24.4,57,10.5,1013.3,83,9.7,11.3,13.2,398.0,24.8,101.0
2025-12-12T18:00,23.2,65,8.6,1013.8,83,15.4,16.8,28.9,716.0,23.5,77.0
2025-12-12T19:00,22.5,70,7.2,1014.5,83,21.4,22.8,50.4,1134.0,21.8,45.0
2025-12-12T20:00,22.1,73,7.0,1015.0,83,24.7,26.4,66.6,1391.0,20.5,20.0
2025-12-12T21:00,21.6,77,6.9,1015.1,82,27.4,29.2,73.1,1349.0,20.5,11.0
2025-12-12T22:00,21.2,78,6.7,1015.1,82,29.9,32.1,74.3,1147.0,21.0,10.0
2025-12-12T23:00,20.4,77,4.4,1015.0,82,30.9,33.4,71.1,939.0,20.6,13.0
2025-12-13T00:00,20.2,77,4.6,1014.5,81,28.8,31.7,62.1,764.0,18.5,21.0
2025-12-13T01:00,19.9,79,4.7,1014.1,80,25.6,28.7,48.7,583.0,15.7,33.0
2025-12-13T02:00,19.5,81,5.2,1013.8,79,22.2,25.5,37.1,438.0,13.3,43.0
2025-12-13T03:00,19.4,84,5.7,1013.5,78,19.5,23.0,28.0,270.0,11.8,50.0
2025-12-13T04:00,19.2,86,5.6,1013.3,77,17.8,21.4,20.6,138.0,10.9,55.0
2025-12-13T05:00,19.0,83,5.6,1013.4,76,23.6,28.6,21.9,262.0,11.1,48.0
2025-12-13T06:00,18.3,85,4.4,1013.7,75,26.6,31.7,29.6,949.0,13.0,36.0
2025-12-13T07:00,17.1,87,5.9,1014.5,75,34.7,39.3,39.7,1893.0,15.7,20.0
2025-12-13T08:00,16.6,89,6.7,1015.3,75,48.4,51.1,44.3,2395.0,18.4,17.0
2025-12-13T09:00,18.8,80,4.2,1015.7,76,43.7,45.1,38.2,2017.0,20.9,39.0
2025-12-13T10:00,22.0,67,2.7,1016.4,76,32.1,33.8,26.5,1196.0,23.4,73.0
2025-12-13T11:00,24.0,65,4.1,1016.4,77,17.0,20.1,16.8,550.0,25.4,102.0
2025-12-13T12:00,25.5,56,6.4,1015.7,76,13.6,15.6,11.7,326.0,26.8,118.0
2025-12-13T13:00,26.3,50,8.1,1014.8,76,13.3,14.6,8.5,276.0,27.7,129.0
2025-12-13T14:00,26.5,48,9.5,1014.0,75,13.4,14.5,7.2,270.0,28.4,133.0
2025-12-13T15:00,26.3,47,10.1,1013.5,75,13.3,14.3,6.5,240.0,28.9,132.0
2025-12-13T16:00,25.5,51,10.1,1013.4,75,13.0,14.0,7.6,254.0,29.2,125.0
2025-12-13T17:00,24.6,55,9.5,1013.4,75,8.1,8.1,13.2,392.0,28.3,109.0
2025-12-13T18:00,23.5,66,8.1,1013.9,75,14.6,14.7,28.8,758.0,26.7,83.0
2025-12-13T19:00,22.5,74,6.8,1014.8,74,20.9,21.6,50.3,1248.0,24.5,48.0
2025-12-13T20:00,21.9,78,4.8,1015.2,74,23.2,24.0,66.5,1629.0,23.0,21.0
2025-12-13T21:00,21.3,81,3.7,1015.4,74,25.1,26.0,72.6,1830.0,23.1,11.0
2025-12-13T22:00,20.8,83,3.4,1015.3,74,28.1,29.2,73.4,1921.0,23.9,9.0
2025-12-13T23:00,19.6,88,2.5,1015.4,74,31.0,32.4,72.5,1880.0,24.1,8.0
2025-12-14T00:00,19.6,87,4.8,1015.2,74,32.9,34.3,70.7,1645.0,23.0,7.0
2025-12-14T01:00,19.0,89,5.4,1015.0,74,32.5,34.0,67.2,1278.0,21.2,6.0
