Date_Time,AQI,CO,NO,NO2,O3,SO2,PM2_5,PM10,NH3
2025-12-27 06:00,3,207.73,0,0.88,109.11,7.03,31.26,50.3,0
2025-12-27 07:00,3,234.31,0,1.01,111.58,9.01,37.01,61.65,0
2025-12-27 08:00,3,255.9,0,1.12,113.6,10.22,42.39,72.25,0
2025-12-27 09:00,3,275.59,0.03,1.45,115.26,10.95,47.88,82.86,0
2025-12-27 10:00,4,293.41,0.09,1.53,118.28,11.26,53.64,93.48,0
2025-12-27 11:00,4,306.21,0.12,1.39,122.23,11.15,58.96,102.59,0
2025-12-27 12:00,4,311.42,0.11,1.11,126.69,10.75,62.93,108.43,0
2025-12-27 13:00,4,313.45,0.09,0.88,130.59,10.28,66.14,112.75,0
2025-12-27 14:00,4,314.17,0.07,0.76,133.57,9.79,68.75,116.15,0
2025-12-27 15:00,4,311.93,0.06,0.73,136.19,9.42,70.31,117.87,0
2025-12-27 16:00,4,308.76,0.04,0.76,137.85,9.17,70.93,118.3,0
2025-12-27 17:00,4,306.07,0.02,0.83,138.74,8.97,71.27,118.52,0
2025-12-27 18:00,4,304.81,0,0.86,139.22,8.84,71.71,119.13,0
2025-12-27 19:00,4,303.17,0,0.75,139.65,8.76,71.92,119.39,0
2025-12-27 20:00,4,301.3,0,0.68,139.67,8.72,72.06,119.48,0
2025-12-27 21:00,4,299.28,0,0.63,139.67,8.63,72.02,119.41,0
2025-12-27 22:00,4,295.91,0,0.61,139.51,8.55,71.82,119.03,0
2025-12-27 23:00,4,292.19,0,0.59,139.34,8.56,71.43,118.38,0
2025-12-28 00:00,4,288.69,0,0.59,139.17,8.65,70.93,117.53,0
2025-12-28 01:00,4,286.47,0,0.63,138.57,8.9,70.29,116.56,0
2025-12-28 02:00,4,288.67,0,0.78,137.62,9.6,69.7,116.03,0
2025-12-28 03:00,4,295.06,0,0.97,136.83,10.64,69.34,116.47,0.01
2025-12-28 04:00,4,306.58,0,1.18,135.48,11.85,69.46,119.03,0.01
2025-12-28 05:00,4,321.21,0,1.36,133.62,13.09,70.35,124.78,0.01
2025-12-28 06:00,4,335.32,0,1.47,131.96,14.07,72.02,134.09,0
2025-12-28 07:00,4,346.57,0,1.48,129.71,14.61,74.05,144.96,0.01
2025-12-28 08:00,5,354.12,0,1.53,127.67,14.73,76.12,155.51,0.02
2025-12-28 09:00,5,361.74,0.03,1.92,125.4,14.48,78.8,168.2,0.04
2025-12-28 10:00,5,368.59,0.11,2.02,124.01,13.87,82.2,181.96,0.1
2025-12-28 11:00,5,370.67,0.16,1.84,126.21,13,85.55,191.92,0.12
2025-12-28 12:00,5,365.97,0.14,1.47,130.14,11.96,88.1,196.13,0.12
2025-12-28 13:00,5,361.06,0.11,1.16,133.9,10.98,90.45,198.33,0.1
2025-12-28 14:00,5,356.04,0.09,1,137.09,10.11,92.38,198.85,0.1
2025-12-28 15:00,5,350.77,0.08,0.98,140.11,9.55,93.51,197.59,0.09
2025-12-28 16:00,5,343.8,0.06,1.03,141.62,9.14,93.44,194.3,0.07
2025-12-28 17:00,5,336.83,0.03,1.14,142.01,8.76,92.68,189.75,0.04
2025-12-28 18:00,5,328.8,0.01,1.2,141.48,8.44,91.57,184.63,0
2025-12-28 19:00,5,320.76,0,1.01,140.84,8.12,90.23,178.97,0
2025-12-28 20:00,5,312.36,0,0.8,140.2,7.7,88.86,173.04,0
2025-12-28 21:00,5,305.11,0,0.68,139.5,7.21,87.6,167.12,0
2025-12-28 22:00,5,301.52,0,0.62,139.23,7.06,86.95,163.14,0
2025-12-28 23:00,5,299,0,0.59,139.17,7.06,86.61,159.95,0
2025-12-29 00:00,5,297.32,0,0.56,139.37,7.1,86.4,157.5,0
2025-12-29 01:00,5,296.72,0,0.55,139.53,7.24,86.27,155.64,0
2025-12-29 02:00,5,298.98,0,0.59,139.58,7.67,86.32,154.76,0
2025-12-29 03:00,5,297.79,0,0.64,139.37,8.3,85.37,150.8,0
2025-12-29 04:00,5,299.32,0,0.72,138.65,9,84.54,147.68,0.01
2025-12-29 05:00,5,306.94,0,0.85,138.08,10.14,84.51,147.5,0
2025-12-29 06:00,5,320.14,0,1.02,136.79,11.6,85.02,149.14,0.01
2025-12-29 07:00,5,336.32,0,1.18,135.45,13.08,86,152.65,0.02
2025-12-29 08:00,5,351.93,0,1.37,133.95,14.25,87.53,158.25,0.01
2025-12-29 09:00,5,366.91,0.02,1.8,132.23,14.85,89.49,165.3,0
2025-12-29 10:00,5,376.37,0.08,1.82,132.13,14.62,91.63,171.57,0
2025-12-29 11:00,5,380.22,0.11,1.56,133.76,13.7,93.86,175.96,0
2025-12-29 12:00,5,378.94,0.1,1.21,136.14,12.39,95.82,177.9,0
2025-12-29 13:00,5,379.59,0.08,0.95,138.13,11.11,98.35,180.11,0
2025-12-29 14:00,5,378.79,0.07,0.8,139.08,9.99,100.47,181.27,0
2025-12-29 15:00,5,374.11,0.05,0.74,140.21,9.09,101.49,180.08,0
2025-12-29 16:00,5,365.05,0.04,0.74,140.22,8.34,100.68,175.49,0
2025-12-29 17:00,5,354.1,0.02,0.76,139.47,7.7,98.91,169.44,0
2025-12-29 18:00,5,345.57,0,0.74,139.07,7.2,97.33,164.12,0
2025-12-29 19:00,5,335.38,0,0.61,138.58,6.81,95.31,158.42,0
2025-12-29 20:00,5,324.47,0,0.52,138.45,6.51,92.92,151.96,0
2025-12-29 21:00,5,309.84,0,0.45,138.5,6.36,89.37,143.15,0
2025-12-29 22:00,5,299.7,0,0.4,138.03,6.04,86.64,136.37,0
2025-12-29 23:00,5,291.7,0,0.37,137.41,5.65,84.31,131.42,0
2025-12-30 00:00,5,283.32,0,0.34,136.67,5.19,81.69,126.38,0
2025-12-30 01:00,5,274.66,0,0.31,135.4,4.7,79.29,121.73,0
2025-12-30 02:00,5,267.91,0,0.28,134.44,4.26,77.47,118.11,0
2025-12-30 03:00,5,263.02,0,0.26,133.56,3.83,75.92,114.67,0
2025-12-30 04:00,4,258.3,0,0.24,132.52,3.4,74.08,110.6,0
2025-12-30 05:00,4,254.01,0,0.22,131.72,2.97,72.04,106.07,0
2025-12-30 06:00,4,250.7,0,0.2,131.15,2.65,70.24,102.09,0
2025-12-30 07:00,4,249.09,0,0.19,130.3,2.42,68.86,98.97,0
2025-12-30 08:00,4,247.79,0,0.2,129.5,2.23,67.72,96.45,0
2025-12-30 09:00,4,246.48,0,0.24,129.22,2.13,66.38,93.79,0
2025-12-30 10:00,4,243.87,0.01,0.23,128.72,1.93,64.39,89.83,0
2025-12-30 11:00,4,238.16,0.01,0.19,128.06,1.66,61.55,84.47,0
2025-12-30 12:00,4,229.91,0.01,0.14,126.7,1.33,57.31,77,0
2025-12-30 13:00,4,221.41,0.01,0.11,124.75,1.04,52.45,69.06,0
2025-12-30 14:00,3,214.12,0.01,0.09,122.35,0.85,47.58,61.58,0
2025-12-30 15:00,3,207.45,0.01,0.09,120.33,0.7,42.82,54.58,0
2025-12-30 16:00,3,199.68,0,0.09,117.87,0.59,38.47,48.42,0
2025-12-30 17:00,3,190.92,0,0.09,114.96,0.51,35.07,43.87,0
2025-12-30 18:00,3,181.76,0,0.1,112.28,0.46,32.6,40.75,0
2025-12-30 19:00,3,171.38,0,0.09,109.05,0.41,30.64,38.54,0
2025-12-30 20:00,3,159.66,0,0.08,105.48,0.36,28.69,36.62,0
2025-12-30 21:00,3,148.86,0,0.07,101.89,0.32,26.53,34.66,0
2025-12-30 22:00,2,141.01,0,0.07,98.8,0.28,24.46,32.87,0
2025-12-30 23:00,2,136.57,0,0.07,96.07,0.26,22.19,30.79,0
2025-12-31 00:00,2,136.07,0,0.06,94.08,0.25,19.67,27.68,0
2025-12-31 01:00,2,139.71,0,0.06,92.45,0.23,17.01,23.73,0
2025-12-31 02:00,2,146.58,0,0.06,91.17,0.22,14.5,19.74,0
2025-12-31 03:00,2,154.06,0,0.05,89.53,0.22,12.54,16.33,0
2025-12-31 04:00,2,160.84,0,0.06,88.64,0.23,11.88,15,0
2025-12-31 05:00,2,163.58,0,0.08,88.88,0.26,11.82,15.02,0
2025-12-31 06:00,2,157.21,0,0.12,91.3,0.31,11.21,15.44,0
2025-12-31 07:00,2,145.18,0,0.18,95.18,0.39,10.01,16.36,0
2025-12-31 08:00,2,132.87,0,0.24,98.96,0.49,9.13,18.65,0
2025-12-31 09:00,3,123.25,0.01,0.31,102.64,0.6,8.83,22.94,0
2025-12-31 10:00,3,116.64,0.03,0.31,104.97,0.72,9.36,29.21,0
2025-12-31 11:00,3,112.98,0.03,0.28,105.73,0.82,10.19,35.09,0
2025-12-31 12:00,3,111.02,0.03,0.23,104.68,0.87,10.44,37.85,0
2025-12-31 13:00,3,110.06,0.03,0.19,102.88,0.85,9.9,36.46,0
2025-12-31 14:00,3,109.37,0.02,0.17,101.57,0.81,9.12,33.37,0
2025-12-31 15:00,3,109.83,0.02,0.17,101.46,0.79,8.7,31.27,0
2025-12-31 16:00,3,110.68,0.02,0.19,102.34,0.81,8.8,30.97,0
2025-12-31 17:00,3,111.74,0.02,0.22,103.74,0.85,9.11,31.55,0
2025-12-31 18:00,3,112.24,0,0.25,104.91,0.86,9.34,32.01,0
2025-12-31 19:00,3,112.6,0,0.24,105.73,0.84,9.4,31.99,0
2025-12-31 20:00,3,112.42,0,0.23,105.9,0.77,9.14,30.91,0
2025-12-31 21:00,3,112.03,0,0.21,104.87,0.66,8.67,29.15,0
2025-12-31 22:00,3,112.78,0,0.21,103.7,0.55,8.32,28.08,0
2025-12-31 23:00,3,114.95,0,0.21,102.71,0.47,8.47,29.41,0
2026-01-01 00:00,3,118.14,0,0.22,102.51,0.44,9.21,33.94,0
2026-01-01 01:00,3,121.5,0,0.25,102.9,0.45,10.42,41.76,0
2026-01-01 02:00,3,124.38,0,0.28,103.59,0.47,11.93,52.24,0
2026-01-01 03:00,3,126.95,0,0.31,104.77,0.46,13.5,63.68,0
2026-01-01 04:00,3,128.59,0,0.31,105.79,0.42,14.8,73.2,0
2026-01-01 05:00,3,129.81,0,0.32,106.42,0.42,15.55,78.68,0
2026-01-02 06:00,4,319.57,0,1.03,113.09,7.72,59.33,113.28,0.08
2026-01-02 07:00,4,319.8,0,1,112.05,7.35,59.51,114.03,0.05
2026-01-02 08:00,4,318.11,0,1.06,111.57,7.2,59.14,113.62,0.03
2026-01-02 09:00,4,311.75,0.03,1.36,111.42,7.13,57.79,111.48,0.01
2026-01-02 10:00,4,304.45,0.1,1.44,113.32,7.14,56.28,108.63,0
2026-01-02 11:00,4,296.77,0.14,1.36,117.27,7.17,55.29,106.05,0
2026-01-02 12:00,4,289.29,0.13,1.15,122.17,7.17,54.76,103.86,0
2026-01-02 13:00,4,284.19,0.11,0.93,127.16,7.15,54.97,102.79,0
2026-01-02 14:00,4,280.79,0.09,0.8,131.52,7.15,55.37,102.16,0
2026-01-02 15:00,4,279.71,0.07,0.77,135.89,7.24,55.82,101.75,0
2026-01-02 16:00,4,278.78,0.06,0.83,138.41,7.37,55.86,101.14,0
2026-01-02 17:00,4,277.62,0.03,0.97,140.01,7.51,55.32,99.88,0
2026-01-02 18:00,4,278,0.01,1.12,140.73,7.72,54.53,98.44,0
2026-01-02 19:00,4,278.61,0,1.06,141.35,8,53.8,97.19,0.01
2026-01-02 20:00,4,280.54,0,1,141.67,8.34,53.37,96.46,0.03
2026-01-02 21:00,4,283.07,0,1,141.67,8.67,52.98,95.86,0.05
2026-01-02 22:00,4,286.9,0,1.03,141.41,9.05,52.79,95.65,0.08
2026-01-02 23:00,4,292.65,0,1.07,141.15,9.47,53.11,96.51,0.12
2026-01-03 00:00,4,300.18,0,1.12,140.58,9.92,53.77,98,0.16
2026-01-03 01:00,4,310.57,0,1.21,139.78,10.38,54.75,100.31,0.25
2026-01-03 02:00,4,323.72,0,1.31,138.63,10.88,56.18,103.81,0.36
2026-01-03 03:00,4,336.93,0,1.35,137.62,11.37,58.03,107.87,0.47
2026-01-03 04:00,4,348.19,0,1.36,136.12,11.74,59.62,111.22,0.55
2026-01-03 05:00,4,356.69,0,1.35,134.36,12.05,60.82,113.74,0.6
2026-01-03 06:00,4,361.5,0,1.31,132.91,12.31,61.53,115.15,0.62
2026-01-03 07:00,4,361.79,0,1.21,131.36,12.41,61.84,115.6,0.58
2026-01-03 08:00,4,357.98,0,1.17,130.32,12.33,61.61,114.86,0.51
2026-01-03 09:00,4,350.64,0.02,1.34,129.07,11.99,60.3,112.34,0.42
2026-01-03 10:00,4,342.91,0.07,1.25,129.36,11.56,59.15,109.76,0.32
2026-01-03 11:00,4,335.3,0.09,1.03,131.72,10.99,58.95,107.89,0.2
2026-01-03 12:00,4,327.82,0.08,0.78,134.2,10.35,59.47,106.67,0.08
2026-01-03 13:00,4,322.23,0.06,0.61,135.86,9.69,60.35,105.96,0.01
2026-01-03 14:00,4,317.73,0.05,0.54,136.69,9.11,61.2,105.46,0
2026-01-03 15:00,4,314.56,0.04,0.52,137.49,8.54,62.09,105.18,0
2026-01-03 16:00,4,309.22,0.04,0.55,137.17,7.87,62.05,103.52,0
2026-01-03 17:00,4,302.51,0.02,0.59,135.89,7.16,61.09,100.66,0
2026-01-03 18:00,4,294.8,0,0.59,134.28,6.46,59.48,97.13,0
2026-01-03 19:00,4,285.19,0,0.5,132.08,5.69,56.96,92.3,0
2026-01-03 20:00,4,271.57,0,0.42,129.58,4.86,53.45,86.17,0
2026-01-03 21:00,3,258.13,0,0.36,127.36,4.13,49.58,79.79,0
2026-01-03 22:00,3,244.83,0,0.32,125.29,3.53,45.61,73.68,0
2026-01-03 23:00,3,231.23,0,0.29,123.14,2.99,41.47,67.6,0
2026-01-04 00:00,3,217.7,0,0.26,121.21,2.52,37.34,61.64,0
2026-01-04 01:00,3,206.49,0,0.23,119.72,2.16,33.87,56.63,0
2026-01-04 02:00,3,198.17,0,0.22,118.68,1.91,31.33,52.92,0
2026-01-04 03:00,3,190.68,0,0.21,117.7,1.71,29.11,49.72,0
2026-01-04 04:00,3,184.98,0,0.2,116.97,1.61,27.28,47.17,0
2026-01-04 05:00,3,181.76,0,0.21,116.34,1.68,26.01,45.44,0
2026-01-04 06:00,3,181.25,0,0.24,115.75,1.95,25.21,44.46,0
2026-01-04 07:00,3,182.24,0,0.3,115.28,2.32,24.72,44.05,0
2026-01-04 08:00,3,184.23,0,0.4,114.76,2.72,24.42,44.08,0
2026-01-04 09:00,3,190.61,0.02,0.61,114.1,3.37,24.95,45.27,0.01
2026-01-04 10:00,3,200.84,0.06,0.72,114.68,4.23,26.57,48.15,0.03
2026-01-04 11:00,3,211.22,0.08,0.69,116.45,5.01,28.86,51.94,0.04
2026-01-04 12:00,3,219.65,0.06,0.55,119.23,5.59,31.51,55.95,0.03
2026-01-04 13:00,3,230.47,0.05,0.44,121.98,6.19,35.2,61.48,0.01
2026-01-04 14:00,3,242.67,0.05,0.41,124.91,6.75,39.47,67.96,0
2026-01-04 15:00,3,250.23,0.04,0.43,127.6,6.97,42.72,72.7,0
2026-01-04 16:00,3,252.42,0.04,0.48,129.02,6.84,44.28,74.75,0
2026-01-04 17:00,3,251.91,0.03,0.56,129.49,6.6,44.75,75.14,0
2026-01-04 18:00,3,250.61,0,0.62,129.37,6.33,44.52,74.59,0
2026-01-04 19:00,3,246.3,0,0.54,128.75,5.99,43.63,72.87,0
2026-01-04 20:00,3,239.03,0,0.47,127.55,5.58,41.99,69.91,0
2026-01-04 21:00,3,230.68,0,0.42,126.25,5.15,40.09,66.71,0
2026-01-04 22:00,3,223.17,0,0.39,124.93,4.75,38.36,63.93,0
2026-01-04 23:00,3,215.12,0,0.37,123.65,4.37,36.45,61.06,0
2026-01-05 00:00,3,207.27,0,0.34,122.21,3.99,34.57,58.38,0
2026-01-05 01:00,3,199.88,0,0.33,120.78,3.68,32.89,56.27,0
2026-01-05 02:00,3,194.23,0,0.32,120,3.49,31.59,54.93,0
2026-01-05 03:00,3,189.74,0,0.31,118.89,3.43,30.51,54.25,0
2026-01-05 04:00,3,188.36,0,0.34,117.89,3.68,29.83,54.5,0
2026-01-05 05:00,3,193.08,0,0.44,117.1,4.46,30.16,56.78,0.01
2026-01-05 06:00,3,206.32,0,0.61,116.92,5.89,31.9,62.16,0.03
2026-01-05 07:00,3,227.43,0,0.81,117.33,7.79,35.22,70.81,0.09
2026-01-05 08:00,3,252.25,0,1.05,118.14,9.86,39.56,81.74,0.14
2026-01-05 09:00,3,279.49,0.03,1.55,118.92,11.96,45.02,95.08,0.23
2026-01-05 10:00,4,301.29,0.1,1.76,121.43,13.51,50.52,108.41,0.31
2026-01-05 11:00,4,314.09,0.14,1.61,126.04,14.23,55.5,119.82,0.34
2026-01-05 12:00,4,318.23,0.13,1.25,131.63,14.3,59.62,127.73,0.3
2026-01-05 13:00,4,318.11,0.1,0.96,136.72,14.14,62.92,132.84,0.22
2026-01-05 14:00,4,317.57,0.08,0.84,141.02,14.05,65.68,136.17,0.14
2026-01-05 15:00,4,315.84,0.07,0.82,145.56,14.11,67.58,137.51,0.06
2026-01-05 16:00,4,313.41,0.06,0.88,148.68,14.15,68.43,136.92,0.01
2026-01-05 17:00,4,310.92,0.03,1,150.98,14.25,68.41,135.17,0
2026-01-05 18:00,4,308.13,0,1.11,152.46,14.44,67.73,132.81,0
2026-01-05 19:00,4,305.14,0,1.01,152.96,14.52,66.57,130.3,0
2026-01-05 20:00,4,300.29,0,0.94,152.68,14.41,64.84,127.24,0
2026-01-05 21:00,4,297.15,0,0.96,152.01,14.51,63.2,125.05,0.01
2026-01-05 22:00,4,304.75,0,1.19,151.45,15.42,63.18,126.86,0.11
2026-01-05 23:00,4,324.28,0,1.57,149.86,16.51,64.86,133.85,0.36
2026-01-06 00:00,4,347.28,0,1.93,145.78,16.91,67.65,144.88,0.7
2026-01-06 01:00,4,363.5,0,2.16,139.46,16.29,70.91,158.86,0.99
2026-01-06 02:00,4,368.39,0,2.28,131.34,15.06,74.12,174.5,1.17
2026-01-06 03:00,5,362.25,0,2.24,123.35,13.55,76.51,188.49,1.25
2026-01-06 04:00,5,351.38,0,2.1,117.13,12.1,78.09,199.14,1.23
2026-01-06 05:00,5,337.38,0,1.92,112.76,10.66,78.47,203.92,1.15
2026-01-06 06:00,5,319.35,0,1.7,110.29,9.21,76.68,199.66,1.01
2026-01-06 07:00,4,297.98,0,1.48,109.8,7.86,72.54,186.2,0.84
2026-01-06 08:00,4,279.47,0,1.4,110.22,6.88,67.62,169.51,0.69
2026-01-06 09:00,4,268.48,0.04,1.69,111.24,6.43,64.04,156.68,0.59
2026-01-06 10:00,4,276.43,0.14,1.8,113.51,6.67,65.72,157.47,0.56
2026-01-06 11:00,4,291.16,0.19,1.72,118.24,7.14,69.65,163.03,0.55
2026-01-06 12:00,4,299.9,0.17,1.44,124.55,7.56,72.7,165.73,0.51
2026-01-06 13:00,4,302.46,0.13,1.14,130.92,7.79,73.83,163.75,0.46
2026-01-06 14:00,4,297.84,0.1,0.95,135.73,7.73,72.39,156.57,0.42
2026-01-06 15:00,4,274.35,0.08,0.85,136.61,7.21,64.59,138.15,0.35
2026-01-06 16:00,4,252,0.06,0.87,135.07,6.77,57.26,122.91,0.31
2026-01-06 17:00,4,242.13,0.04,1.04,134.16,6.58,53.36,115.13,0.31
2026-01-06 18:00,4,234.45,0.01,1.27,132.67,6.55,49.74,108.13,0.34
2026-01-06 19:00,4,225.53,0,1.32,129.63,6.57,45.57,100.41,0.37
2026-01-06 20:00,3,219.32,0,1.36,126.8,6.71,42.19,94.29,0.42
2026-01-06 21:00,3,215.57,0,1.41,124.11,6.72,39.47,89.66,0.48
2026-01-06 22:00,3,214.93,0,1.49,121.19,6.63,37.56,86.99,0.58
2026-01-06 23:00,3,218.78,0,1.57,118.53,6.69,36.92,87.28,0.72
2026-01-07 00:00,3,222.18,0,1.54,116.42,6.72,37,88.85,0.84
2026-01-07 01:00,3,224.59,0,1.47,114.88,6.6,37.21,90.18,0.91
2026-01-07 02:00,3,224.55,0,1.35,113.92,6.28,37.18,90.49,0.92
2026-01-07 03:00,3,224.4,0,1.31,112.86,6.08,37.38,91.26,0.91
2026-01-07 04:00,3,226.48,0,1.34,111.96,6.08,38.46,94.43,0.91
2026-01-07 05:00,3,227.01,0,1.31,111.55,5.96,39.44,97.56,0.89
2026-01-07 06:00,4,226.88,0,1.28,111.46,5.77,40.48,100.93,0.85
2026-01-07 07:00,4,227.62,0,1.26,111.8,5.59,41.73,105.08,0.81
2026-01-07 08:00,4,228.9,0,1.37,112.45,5.46,43.1,109.07,0.76
2026-01-07 09:00,4,238.91,0.05,1.85,112.55,5.52,46.72,118.19,0.76
2026-01-07 10:00,4,257.18,0.16,2,114.37,5.75,52.26,130.53,0.78
2026-01-07 11:00,4,270.64,0.22,1.89,118.77,5.97,56.24,136.48,0.75
2026-01-07 12:00,4,276.92,0.2,1.58,124.75,6.17,58.79,137.3,0.68
2026-01-07 13:00,4,279.27,0.15,1.23,131.01,6.35,60.64,135.81,0.6
2026-01-07 14:00,4,279.13,0.11,1,135.91,6.32,61.22,132.03,0.56
2026-01-07 15:00,4,239.83,0.07,0.72,134.22,4.96,48.9,102.71,0.41
2026-01-07 16:00,3,213.05,0.05,0.63,131.29,4.1,40.56,84.41,0.33
2026-01-07 17:00,3,205.64,0.03,0.72,130.48,4.01,37.69,77.98,0.33
2026-01-07 18:00,3,203.02,0.01,0.89,130.09,4.21,35.72,73.79,0.36
2026-01-07 19:00,3,201.15,0,0.95,128.67,4.49,33.81,70.04,0.4
2026-01-07 20:00,3,201.37,0,0.99,127.24,4.78,32.54,67.92,0.45
2026-01-07 21:00,3,204.13,0,1.05,126,5.06,32.16,67.72,0.51
2026-01-07 22:00,3,208.69,0,1.1,124.48,5.26,32.55,69.23,0.59
2026-01-07 23:00,3,214.15,0,1.13,122.55,5.41,33.35,71.7,0.66
2026-01-08 00:00,3,219,0,1.15,120.47,5.47,34.26,74.29,0.73
2026-01-08 01:00,3,224.91,0,1.19,118.78,5.55,35.64,77.85,0.78
2026-01-08 02:00,3,228.73,0,1.16,117.33,5.49,36.54,80.21,0.8
2026-01-08 03:00,3,226.75,0,1.07,116.09,5.19,36.12,79.49,0.77
2026-01-08 04:00,3,222.63,0,0.97,115.73,4.81,35.04,77.33,0.71
2026-01-08 05:00,3,218.87,0,0.89,115.58,4.44,34.15,75.72,0.65
2026-01-08 06:00,3,220.3,0,0.85,115.71,4.24,34.82,77.72,0.64
2026-01-08 07:00,3,231.13,0,0.88,116.26,4.33,38.44,86.05,0.69
2026-01-08 08:00,3,242.25,0,1,116.87,4.54,41.78,93.19,0.76
2026-01-08 09:00,3,249.24,0.02,1.35,116.76,4.67,43.3,95.58,0.81
2026-01-08 10:00,3,251.3,0.08,1.38,117.49,4.67,42.59,92.5,0.84
2026-01-08 11:00,3,246.66,0.12,1.27,119.19,4.57,40.11,84.91,0.83
2026-01-08 12:00,3,237.07,0.13,1.06,121.04,4.4,36.87,75.77,0.8
2026-01-08 13:00,3,230.38,0.11,0.87,123.27,4.33,34.6,69.21,0.8
2026-01-08 14:00,3,226.02,0.09,0.77,125.47,4.31,32.93,64.41,0.81
2026-01-08 15:00,3,223.75,0.08,0.75,127.56,4.37,31.63,60.94,0.84
2026-01-08 16:00,3,222.84,0.07,0.83,128.68,4.5,30.53,58.44,0.88
2026-01-08 17:00,3,225.54,0.05,1.05,129.23,4.78,30.12,57.75,0.93
2026-01-08 18:00,3,233.19,0.01,1.39,129.48,5.24,30.42,58.76,1.02
2026-01-08 19:00,3,242.75,0,1.52,128.4,5.81,31.31,61.09,1.11
2026-01-08 20:00,3,254.9,0,1.61,126.7,6.4,32.66,64.41,1.21
2026-01-08 21:00,3,268.68,0,1.72,124.81,6.88,34.49,68.68,1.32
2026-01-08 22:00,3,284.57,0,1.79,122.71,7.21,36.86,74.08,1.45
2026-01-08 23:00,3,298.19,0,1.78,120.5,7.31,38.96,78.76,1.56
2026-01-09 00:00,3,304.18,0,1.71,118.46,7.23,40.03,81.15,1.62
2026-01-09 01:00,3,306.32,0,1.65,116.68,7.21,40.23,81.56,1.67
2026-01-09 02:00,3,302.79,0,1.59,115.33,7.23,39.48,79.84,1.68
2026-01-09 03:00,3,296.07,0,1.52,114.29,7.27,38.12,76.75,1.66
2026-01-09 04:00,3,289.56,0,1.45,113.95,7.36,36.88,73.79,1.62
2026-01-09 05:00,3,282.55,0,1.37,114.35,7.41,35.69,70.8,1.57
2026-01-09 06:00,3,280.92,0,1.76,114.83,8.96,35.83,70.32,1.61
2026-01-09 07:00,3,278.39,0,1.74,115.95,9.23,35.96,70.4,1.58
2026-01-09 08:00,3,275.86,0,1.86,116.92,9.43,36.24,71.12,1.55
2026-01-09 09:00,3,273.03,0.06,2.43,117.98,9.46,36.68,72.56,1.5
2026-01-09 10:00,3,272.78,0.19,2.37,120.38,9.54,37.82,75.27,1.46
2026-01-09 11:00,3,273.19,0.24,2.13,124.49,9.65,39.69,78.51,1.42
2026-01-09 12:00,3,271.65,0.22,1.78,129.54,9.73,41.29,80.42,1.36
2026-01-09 13:00,3,271.62,0.19,1.51,134.72,9.98,42.94,81.8,1.31
2026-01-09 14:00,3,272.61,0.16,1.36,139.36,10.26,44.63,83.67,1.28
2026-01-09 15:00,3,258.43,0.12,1.13,139.82,9.35,43.71,83.19,1.05
2026-01-09 16:00,3,246.33,0.1,1.13,138.39,8.54,41.94,81.53,0.9
2026-01-09 17:00,3,243.32,0.06,1.39,137.95,8.46,40.81,80.36,0.89
2026-01-09 18:00,3,243.29,0.01,1.8,137.13,8.59,39.62,79.1,0.92
2026-01-09 19:00,3,241.88,0,1.86,134.93,8.61,37.85,76.5,0.97
2026-01-09 20:00,3,240.66,0,1.87,132.27,8.63,36.07,73.87,1.02
2026-01-09 21:00,3,239.6,0,1.97,129.72,8.59,34.09,71.1,1.07
2026-01-09 22:00,3,239.96,0,2.16,126.65,8.61,32.28,69.14,1.18
2026-01-09 23:00,3,240.38,0,2.27,123.89,8.62,31.14,69.03,1.29
2026-01-10 00:00,3,234.36,0,2.15,121.22,8.44,30.1,68.93,1.32
2026-01-10 01:00,3,227.21,0,1.99,119.11,8.17,29.04,68,1.31
2026-01-10 02:00,3,218.17,0,1.81,117.76,7.81,27.55,65.33,1.24
2026-01-10 03:00,3,207.88,0,1.62,116.66,7.43,25.9,61.85,1.12
2026-01-10 04:00,3,200.15,0,1.47,116.66,7.23,24.82,59.6,1.01
2026-01-10 05:00,3,194.83,0,1.34,117.13,7.16,24.44,58.94,0.9
2026-01-10 06:00,3,192.88,0,1.27,117.98,7.23,24.87,60.31,0.85
2026-01-10 07:00,3,195.15,0,1.27,119.33,7.39,26,63.29,0.85
2026-01-10 08:00,3,197.37,0,1.41,120.66,7.44,26.98,65.58,0.87
2026-01-10 09:00,3,202,0.06,1.93,121.03,7.6,28.39,68.83,0.93
2026-01-10 10:00,3,211.28,0.18,2.06,122.54,7.91,30.58,73.11,1.05
2026-01-10 11:00,3,219.41,0.24,1.92,125.9,8.05,32.54,75.2,1.13
2026-01-10 12:00,3,223.9,0.22,1.64,130.31,8.12,34.18,75.44,1.14
2026-01-10 13:00,3,225.95,0.18,1.36,135.06,8.23,35.44,74.72,1.11
2026-01-10 14:00,3,228.61,0.15,1.21,139.44,8.47,36.8,74.65,1.11
2026-01-10 15:00,4,224.16,0.12,1.06,142.18,8.23,36.17,71.86,1.04
2026-01-10 16:00,4,220.31,0.09,1.05,143.03,7.96,35.63,70.51,0.99
2026-01-10 17:00,4,221.43,0.06,1.22,143.46,8.05,35.92,71.35,1.01
2026-01-10 18:00,4,225.04,0.01,1.52,143.53,8.35,36.36,72.78,1.07
2026-01-10 19:00,4,229.86,0,1.55,142.66,8.8,37.04,74.92,1.16
